43.066406	-30.023985
129.199219	-20.411661
215.332031	-19.597536
301.464844	-20.169897
387.597656	-24.266867
473.730469	-28.586868
559.863281	-37.487942
645.996094	-44.940895
732.128906	-51.494183
818.261719	-55.342079
904.394531	-55.983742
990.527344	-54.439575
1076.660156	-53.753593
1162.792969	-54.222336
1248.925781	-53.598194
1335.058594	-51.898705
1421.191406	-48.468712
1507.324219	-42.665554
1593.457031	-39.060478
1679.589844	-37.343754
1765.722656	-43.477558
1851.855469	-45.423679
1937.988281	-43.214134
2024.121094	-39.853882
2110.253906	-41.701439
2196.386719	-44.856579
2282.519531	-51.965405
2368.652344	-57.269375
2454.785156	-59.906307
2540.917969	-60.245155
2627.050781	-60.300144
2713.183594	-59.929119
2799.316406	-58.005184
2885.449219	-54.504192
2971.582031	-52.652172
3057.714844	-52.773502
3143.847656	-58.338284
3229.980469	-61.077850
3316.113281	-60.523983
3402.246094	-57.898060
3488.378906	-56.237297
3574.511719	-55.452679
3660.644531	-56.590855
3746.777344	-60.812328
3832.910156	-66.962532
3919.042969	-68.781647
4005.175781	-66.800789
4091.308594	-62.982731
4177.441406	-62.388828
4263.574219	-69.625053
4349.707031	-77.724785
4435.839844	-80.649727
4521.972656	-81.715492
4608.105469	-82.715347
4694.238281	-82.812416
4780.371094	-81.229523
4866.503906	-78.073647
4952.636719	-76.032097
5038.769531	-74.108177
5124.902344	-72.297104
5211.035156	-69.187798
5297.167969	-67.384132
5383.300781	-67.043915
5469.433594	-64.210800
5555.566406	-60.852543
5641.699219	-59.685986
5727.832031	-63.584324
5813.964844	-70.083244
5900.097656	-72.227249
5986.230469	-72.080536
6072.363281	-70.840836
6158.496094	-68.849854
6244.628906	-64.871094
6330.761719	-61.368164
6416.894531	-59.555000
6503.027344	-62.676979
6589.160156	-67.625427
6675.292969	-71.244560
6761.425781	-72.778984
6847.558594	-73.294609
6933.691406	-72.904961
7019.824219	-71.691719
7105.957031	-70.649574
7192.089844	-69.677887
7278.222656	-67.690186
7364.355469	-66.463554
7450.488281	-67.311859
7536.621094	-71.885612
7622.753906	-76.974152
7708.886719	-77.740303
7795.019531	-76.632477
7881.152344	-74.702660
7967.285156	-71.955994
8053.417969	-70.021317
8139.550781	-70.406845
8225.683594	-71.968613
8311.816406	-74.015541
8397.949219	-75.118652
8484.082031	-75.469109
8570.214844	-76.313385
8656.347656	-78.395721
8742.480469	-82.143463
8828.613281	-87.248116
8914.746094	-88.692467
9000.878906	-86.490509
9087.011719	-83.569679
9173.144531	-79.994827
9259.277344	-77.713005
9345.410156	-77.728722
9431.542969	-79.202087
9517.675781	-80.364319
9603.808594	-81.246918
9689.941406	-82.083618
9776.074219	-82.564156
9862.207031	-81.377403
9948.339844	-79.216743
10034.472656	-77.023895
10120.605469	-76.873344
10206.738281	-79.076912
10292.871094	-81.003502
10379.003906	-81.994240
10465.136719	-81.440033
10551.269531	-81.325218
10637.402344	-83.343269
10723.535156	-85.092934
