43.066406	-38.351891
129.199219	-29.389889
215.332031	-29.337997
301.464844	-31.669039
387.597656	-35.565323
473.730469	-40.439281
559.863281	-51.478825
645.996094	-50.859764
732.128906	-51.129463
818.261719	-53.083710
904.394531	-62.591404
990.527344	-65.492119
1076.660156	-66.623016
1162.792969	-68.419273
1248.925781	-71.414886
1335.058594	-74.725067
1421.191406	-77.971786
1507.324219	-80.393112
1593.457031	-80.893639
1679.589844	-81.614006
1765.722656	-82.043304
1851.855469	-81.901794
1937.988281	-82.311172
2024.121094	-81.294052
2110.253906	-80.324356
2196.386719	-85.026787
2282.519531	-88.198891
2368.652344	-89.064423
2454.785156	-89.549095
2540.917969	-90.044609
2627.050781	-89.594101
2713.183594	-88.585640
2799.316406	-87.392220
2885.449219	-85.667137
2971.582031	-84.020012
3057.714844	-84.011345
3143.847656	-86.346611
3229.980469	-87.987251
3316.113281	-87.023682
3402.246094	-86.238686
3488.378906	-86.693123
3574.511719	-88.347641
3660.644531	-89.250671
3746.777344	-90.110512
3832.910156	-90.417412
3919.042969	-91.553833
4005.175781	-92.204773
4091.308594	-93.139404
4177.441406	-92.216492
4263.574219	-91.346420
4349.707031	-90.280540
4435.839844	-87.115173
4521.972656	-82.191467
4608.105469	-78.700203
4694.238281	-79.054565
4780.371094	-80.871635
4866.503906	-79.338112
4952.636719	-74.063972
5038.769531	-69.893425
5124.902344	-70.175797
5211.035156	-73.604668
5297.167969	-77.423279
5383.300781	-76.639923
5469.433594	-74.053207
5555.566406	-71.782730
5641.699219	-70.892365
5727.832031	-73.462059
5813.964844	-74.541534
5900.097656	-73.131020
5986.230469	-73.900826
6072.363281	-77.727951
6158.496094	-81.846779
6244.628906	-88.451164
6330.761719	-92.366974
6416.894531	-93.127892
6503.027344	-93.604866
6589.160156	-94.366638
6675.292969	-95.051224
6761.425781	-93.564850
6847.558594	-89.461853
6933.691406	-87.226593
7019.824219	-87.545197
7105.957031	-89.462997
7192.089844	-92.366463
7278.222656	-94.520859
7364.355469	-95.474754
7450.488281	-95.857620
7536.621094	-96.270515
7622.753906	-96.138527
7708.886719	-95.949570
7795.019531	-95.351715
7881.152344	-95.112007
7967.285156	-95.326935
8053.417969	-95.612450
8139.550781	-95.472816
8225.683594	-95.129509
8311.816406	-95.222649
8397.949219	-95.528107
8484.082031	-95.860153
8570.214844	-95.601311
8656.347656	-94.526260
8742.480469	-94.203827
8828.613281	-94.162758
8914.746094	-93.771347
9000.878906	-93.841408
9087.011719	-93.316208
9173.144531	-92.686127
9259.277344	-91.261665
9345.410156	-91.114075
9431.542969	-93.065727
9517.675781	-95.037201
9603.808594	-94.912361
9689.941406	-94.141869
9776.074219	-93.325317
9862.207031	-92.202538
9948.339844	-91.016006
10034.472656	-91.428459
10120.605469	-92.524628
10206.738281	-93.422981
10292.871094	-93.624832
10379.003906	-94.626762
10465.136719	-94.776085
10551.269531	-94.815308
10637.402344	-95.145859
10723.535156	-94.944916
