43.066406	-29.276295
129.199219	-15.582479
215.332031	-14.000467
301.464844	-20.727184
387.597656	-25.209253
473.730469	-40.401394
559.863281	-48.231873
645.996094	-55.193230
732.128906	-59.755795
818.261719	-60.946968
904.394531	-60.833271
990.527344	-62.570141
1076.660156	-63.404858
1162.792969	-64.807449
1248.925781	-66.923988
1335.058594	-67.065506
1421.191406	-65.857704
1507.324219	-65.913231
1593.457031	-64.253120
1679.589844	-63.753876
1765.722656	-62.788513
1851.855469	-60.822800
1937.988281	-58.945580
2024.121094	-55.070568
2110.253906	-48.074780
2196.386719	-44.659882
2282.519531	-40.730164
2368.652344	-45.238270
2454.785156	-55.843975
2540.917969	-55.187012
2627.050781	-55.201584
2713.183594	-54.526562
2799.316406	-51.822006
2885.449219	-48.929413
2971.582031	-44.213261
3057.714844	-41.743855
3143.847656	-40.531590
3229.980469	-45.100494
3316.113281	-46.889336
3402.246094	-43.903767
3488.378906	-40.061310
3574.511719	-37.506466
3660.644531	-38.738861
3746.777344	-42.350151
3832.910156	-51.697937
3919.042969	-59.739544
4005.175781	-64.647003
4091.308594	-65.438652
4177.441406	-64.474419
4263.574219	-63.282921
4349.707031	-63.891296
4435.839844	-64.396568
4521.972656	-63.580212
4608.105469	-60.756294
4694.238281	-58.194706
4780.371094	-55.385441
4866.503906	-53.065540
4952.636719	-51.069855
5038.769531	-50.099155
5124.902344	-49.496426
5211.035156	-49.023064
5297.167969	-48.560326
5383.300781	-46.869339
5469.433594	-45.130798
5555.566406	-43.846653
5641.699219	-43.350128
5727.832031	-44.588669
5813.964844	-47.008327
5900.097656	-49.240826
5986.230469	-49.879150
6072.363281	-48.621674
6158.496094	-46.691360
6244.628906	-44.648388
6330.761719	-42.902382
6416.894531	-44.143570
6503.027344	-47.057526
6589.160156	-50.870102
6675.292969	-54.438881
6761.425781	-55.253742
6847.558594	-54.852592
6933.691406	-53.302441
7019.824219	-51.285492
7105.957031	-51.254429
7192.089844	-53.100033
7278.222656	-56.065674
7364.355469	-59.283928
7450.488281	-63.887066
7536.621094	-68.639435
7622.753906	-71.611610
7708.886719	-70.770340
7795.019531	-68.990204
7881.152344	-66.867249
7967.285156	-66.401215
8053.417969	-67.422470
8139.550781	-70.121552
8225.683594	-70.771667
8311.816406	-70.841873
8397.949219	-70.078156
8484.082031	-70.390251
8570.214844	-71.156616
8656.347656	-68.211670
8742.480469	-64.559639
8828.613281	-61.824230
8914.746094	-62.000847
9000.878906	-64.448174
9087.011719	-67.485466
9173.144531	-68.472176
9259.277344	-67.767822
9345.410156	-67.731949
9431.542969	-67.723373
9517.675781	-65.765732
9603.808594	-65.183403
9689.941406	-66.408089
9776.074219	-65.951118
9862.207031	-65.144882
9948.339844	-65.364502
10034.472656	-65.052521
10120.605469	-65.367737
10206.738281	-66.597260
10292.871094	-67.432915
10379.003906	-68.931625
10465.136719	-71.630722
10551.269531	-72.659653
10637.402344	-72.856392
10723.535156	-74.531227
