43.066406	-25.165096
129.199219	-15.289794
215.332031	-15.528465
301.464844	-21.443024
387.597656	-25.816549
473.730469	-27.881006
559.863281	-26.967859
645.996094	-22.970095
732.128906	-17.783968
818.261719	-15.759977
904.394531	-18.597677
990.527344	-21.630926
1076.660156	-23.461229
1162.792969	-22.153336
1248.925781	-21.046841
1335.058594	-21.991562
1421.191406	-31.226393
1507.324219	-36.127197
1593.457031	-38.877918
1679.589844	-42.320541
1765.722656	-45.231243
1851.855469	-47.136776
1937.988281	-48.160610
2024.121094	-49.240711
2110.253906	-48.983841
2196.386719	-47.869568
2282.519531	-46.452991
2368.652344	-43.500336
2454.785156	-40.336338
2540.917969	-37.220688
2627.050781	-40.173481
2713.183594	-44.406612
2799.316406	-48.296673
2885.449219	-51.526035
2971.582031	-53.341881
3057.714844	-53.838215
3143.847656	-54.558857
3229.980469	-54.284863
3316.113281	-52.524261
3402.246094	-48.440990
3488.378906	-44.767754
3574.511719	-42.788723
3660.644531	-41.039173
3746.777344	-42.805332
3832.910156	-46.780720
3919.042969	-52.355896
4005.175781	-57.573395
4091.308594	-62.944401
4177.441406	-62.295177
4263.574219	-57.647625
4349.707031	-55.214565
4435.839844	-53.875221
4521.972656	-55.387402
4608.105469	-57.409489
4694.238281	-59.213856
4780.371094	-65.150146
4866.503906	-71.905815
4952.636719	-71.387985
5038.769531	-70.775764
5124.902344	-72.230637
5211.035156	-74.594315
5297.167969	-76.996979
5383.300781	-76.680634
5469.433594	-73.071220
5555.566406	-69.847282
5641.699219	-67.318954
5727.832031	-64.832855
5813.964844	-61.837391
5900.097656	-58.962963
5986.230469	-56.535355
6072.363281	-54.940460
6158.496094	-53.917763
6244.628906	-53.280796
6330.761719	-52.655281
6416.894531	-52.563599
6503.027344	-53.585121
6589.160156	-55.084679
6675.292969	-56.130135
6761.425781	-56.889225
6847.558594	-53.735325
6933.691406	-50.370987
7019.824219	-51.014587
7105.957031	-54.409435
7192.089844	-60.552147
7278.222656	-66.684891
7364.355469	-68.336815
7450.488281	-68.814133
7536.621094	-72.015617
7622.753906	-74.804558
7708.886719	-73.969101
7795.019531	-72.699913
7881.152344	-70.153839
7967.285156	-67.361771
8053.417969	-66.027420
8139.550781	-65.424194
8225.683594	-65.810150
8311.816406	-65.405891
8397.949219	-62.999187
8484.082031	-60.382954
8570.214844	-59.481514
8656.347656	-60.110424
8742.480469	-61.275620
8828.613281	-62.686451
8914.746094	-63.847507
9000.878906	-64.376663
9087.011719	-64.650757
9173.144531	-64.401108
9259.277344	-63.957462
9345.410156	-63.666313
9431.542969	-63.673176
9517.675781	-64.157959
9603.808594	-65.324745
9689.941406	-66.216743
9776.074219	-66.786316
9862.207031	-68.096008
9948.339844	-69.884079
10034.472656	-71.972260
10120.605469	-72.261902
10206.738281	-71.543228
10292.871094	-71.942505
10379.003906	-72.165031
10465.136719	-71.638916
10551.269531	-72.008026
10637.402344	-73.808594
10723.535156	-75.026558
